objid,ra,dec,z,zErr,psfMag_g,psfMag_r,psfMagErr_g,psfMagErr_r
1237662640660873586,247.68501,23.901136,0.062976,1.010197E-5,17.729404,17.052534,0.012739,0.015639
1237662640660873533,247.6826,23.963549,0.102271,1.220286E-5,19.447573,18.860981,0.015966,0.017348
1237662640660808082,247.62794,23.962283,0.063063,1.982664E-5,19.156511,18.431406,0.017604,0.013067
1237662640660873650,247.8089,23.968953,0.037867,1.105146E-5,17.98551,17.381212,0.012964,0.015793
1237662666963354146,247.9862,23.91597,0.20288,4.896868E-5,20.937975,19.666794,0.027594,0.016758
1237662666963419152,248.23301,23.945884,0.03769,9.611997E-6,17.852421,17.007969,0.036626,0.025546
1237662641197940919,248.29638,23.97951,0.145566,2.68715E-5,19.741978,18.683086,0.017823,0.013233
1237661085345055049,123.65171,22.374877,0.162391,3.670406E-5,19.971668,18.726147,0.023223,0.015311
1237664093433233834,123.93083,22.249662,0.081616,1.121519E-5,19.968414,19.45364,0.020993,0.015986
1237664093433168319,123.76829,22.109484,0.18262,5.014016E-5,20.789158,19.540569,0.029722,0.01948
1237664091823342258,126.205,22.016691,0.362379,8.883273E-5,22.035587,20.225378,0.078626,0.026283
1237664092360474910,126.4153,22.780126,0.072577,2.099257E-5,19.919504,18.920784,0.020621,0.018975
1237664836999971095,126.53983,22.51376,0.085484,9.001886E-6,20.324211,19.501898,0.024984,0.016764
1237664667349221760,126.69899,22.766328,0.33423,7.095596E-5,21.207472,19.426903,0.049385,0.023239
1237664836999905630,126.5328,22.393285,0.08304,7.572093E-6,20.113714,19.559612,0.025774,0.01764
1237664837536842158,126.306,22.847367,0.331654,6.253531E-5,21.371212,19.659046,0.042038,0.019616
1237664091823603812,126.65296,22.422334,0.017981,8.140871E-6,17.573359,16.678457,0.017689,0.016122
1237664667349090651,126.44353,22.60296,0.333896,7.762657E-5,21.424366,19.734617,0.049979,0.019716
1237664837536907556,126.58071,22.876665,0.017664,6.805379E-6,19.492363,19.064457,0.026428,0.019706
1237664667349221753,126.70627,22.737488,0.298558,5.760588E-5,20.880648,19.295691,0.03674,0.017035
1237664092360606202,126.69392,22.865727,0.298611,5.266372E-5,20.918327,19.148993,0.031364,0.017966
1237664875655397664,126.77365,22.820725,0.183088,2.266482E-5,20.226021,18.980488,0.027289,0.018909
1237664837536842083,126.41843,22.798286,0.280124,7.471687E-5,21.219986,19.649727,0.161638,0.090906
1237664667885961642,126.16377,22.908077,0.332163,6.367806E-5,21.260593,19.439165,0.043183,0.019249
1237664837536907584,126.58793,22.899702,0.018011,9.145498E-6,18.900496,18.038702,0.023388,0.017926
1237674372365484321,125.64039,22.128163,0.09211,1.496397E-5,18.63899,17.541351,0.022783,0.015153
1237664836999577775,125.79308,22.038991,0.107623,2.480356E-5,19.34878,18.306713,0.380987,0.39022
1237664092360147293,125.69422,22.365118,0.298017,5.753109E-5,21.096348,19.582809,0.041612,0.022541
1237664836999643459,125.78643,22.180682,0.077562,2.011326E-5,19.324316,18.429642,0.017143,0.020176
1237664092360081645,125.65416,22.199312,0.115537,8.230093E-6,19.69046,19.367653,0.020054,0.019599
1237664092360016290,125.51505,22.180244,0.090359,9.633861E-6,20.163891,19.815462,0.02696,0.027759
1237664092360081682,125.61055,22.319251,0.092638,1.238289E-5,19.106321,18.321402,0.017652,0.016399
1237664092360147153,125.778,22.230735,0.077114,6.834769E-6,19.684727,18.899836,0.021927,0.01969
1237664837536514415,125.63856,22.525887,0.092259,1.9851E-5,19.454559,18.383549,0.020724,0.014995
1237664092897018175,125.45439,22.77313,0.092427,1.703311E-5,19.079927,18.112604,0.024681,0.019558
1237664837536645318,125.87183,22.591456,0.100819,1.850394E-5,19.595844,18.669237,0.019491,0.018491
1237664667885830366,125.93683,22.784776,0.076792,6.715441E-6,19.863699,19.012245,0.022055,0.013484
1237664092897214725,125.93398,22.916089,0.059899,6.385639E-6,19.371931,18.945459,0.016867,0.019134
1237664092897018088,125.47611,22.641322,0.012484,9.868407E-6,19.081255,18.942392,0.024531,0.020686
1237664837536514400,125.62561,22.506546,0.229397,2.997323E-5,19.627239,18.510386,0.021194,0.015126
1237664837536710762,126.08412,22.742011,0.390549,9.058812E-5,22.011749,20.249382,0.074238,0.036005
1237664092897018254,125.59635,22.696839,6.928141E-3,1.316138E-5,18.878664,18.657557,0.023819,0.019923
1237664668422570773,125.43978,22.883608,0.359344,9.865413E-5,21.955042,20.012175,0.08736,0.028433
1237664837536645568,125.87139,22.65005,6.866692E-3,1.602017E-5,20.756182,20.132957,0.029139,0.027481
1237664668422570437,125.39279,22.895538,0.416551,8.850865E-5,21.79841,19.883335,0.069026,0.024185
1237664668422570333,125.47059,22.893813,0.083201,2.092426E-5,19.504992,18.674055,0.016298,0.016488
1237664092359950676,125.44477,22.051768,0.092404,9.965004E-6,19.511169,18.707542,0.036027,0.02866
1237664092359885151,125.23288,22.095558,0.38561,1.335291E-4,22.398882,20.706245,0.394908,0.213551
1237664092359950620,125.35103,22.063133,0.058616,1.074908E-5,19.028162,18.49078,0.020471,0.02108
1237664092896756066,124.99524,22.444863,0.104693,1.65634E-5,18.773161,17.978773,0.016267,0.014326
1237664093433693188,124.92868,22.726907,0.319952,9.97431E-5,21.900537,20.362822,0.064618,0.027459
1237664668422373697,125.00105,22.541998,0.274697,5.592504E-5,20.716555,19.172787,0.031444,0.017332
1237664668422504714,125.2741,22.801142,0.112898,2.815248E-5,19.769018,18.819677,0.019369,0.014407
1237664093433692769,124.94544,22.773249,0.389899,1.050774E-4,21.738747,20.139357,0.059724,0.02377
1237664092896886986,125.1795,22.559524,0.17786,3.067645E-5,20.040157,18.974173,0.025811,0.020248
1237664668422439140,125.2197,22.769443,0.046196,5.82252E-6,18.991653,18.821753,0.070908,0.106734
1237664093433692555,124.88114,22.856924,0.116894,1.431293E-5,18.709698,18.070427,0.019529,0.015206
1237664837536383380,125.35296,22.392335,0.242563,5.603058E-5,21.06958,19.551308,0.040579,0.02314
1237664668422504780,125.36187,22.7831,0.092609,2.175199E-5,18.935608,17.873938,0.016092,0.012446
1237664668422308122,124.90403,22.603667,0.093329,4.416754E-5,19.520096,18.623766,0.026591,0.012169
1237664093433692608,124.86365,22.903524,0.093979,2.443448E-5,19.356474,18.583096,0.02086,0.0159
1237664093433692590,124.87668,22.887313,0.094559,1.534628E-5,18.459539,17.724377,0.019258,0.015025
1237664668422504790,125.3227,22.837209,0.09285,1.894234E-5,18.961287,18.003586,0.016147,0.012608
1237667111721435543,139.09238,23.007845,0.519253,1.758078E-4,22.8043,21.24375,0.115511,0.047821
1237667111721500930,139.29829,23.270908,0.258147,5.388252E-5,20.965649,19.449776,0.03398,0.017887
1237667111721500835,139.28981,23.126709,0.165487,3.145116E-5,19.598476,18.602768,0.023286,0.014835
1237667255071473876,139.32209,22.822523,0.13261,7.821619E-6,20.259876,19.607904,0.028659,0.019354
1237667255071539283,139.33408,22.859814,0.150269,2.35264E-5,20.040028,18.900608,0.019012,0.017771
1237667111721566227,139.3625,23.244451,0.035914,1.418018E-5,19.904085,19.296307,0.112151,0.073272
1237667255071539580,139.37502,22.771782,0.332313,1.367003E-4,22.020205,20.249811,0.066402,0.027456
1237667255071211558,138.68656,22.57635,0.027227,9.033961E-6,17.080269,16.308758,0.018649,0.019982
1237667212121997435,139.44617,22.589442,0.081982,1.81029E-5,18.702564,17.753016,0.014154,0.019292
1237667255071473846,139.32051,22.655013,0.079366,1.56686E-5,18.605551,17.774828,0.023761,0.014117
1237667254534603145,139.40502,22.354207,0.382698,1.148854E-4,22.550236,20.806322,0.099398,0.037609
1237667111721631928,139.46942,23.311683,0.340777,7.561631E-5,21.749582,20.003815,0.054933,0.020095
1237667212658999735,139.59122,23.039198,0.391835,1.027127E-4,21.803173,20.039949,0.05404,0.026098
1237667212122128773,139.72252,22.712727,0.371565,8.474562E-5,21.78224,20.070297,0.053496,0.026338
1237667212658999796,139.61647,23.048917,0.259765,8.110957E-5,21.755268,20.121559,0.052162,0.02707
1237667255608541826,139.67708,23.213788,0.458991,1.776143E-4,22.253628,20.616791,0.077499,0.03461
1237667255071539317,139.44663,22.747014,0.332438,9.237774E-6,19.947432,19.246815,0.017866,0.018678
1237667255071539500,139.49885,22.738468,0.02075,2.442348E-5,21.00392,20.71034,0.038575,0.039977
1237667254534733949,139.76483,22.375725,0.082319,1.627514E-5,18.5462,17.610142,0.020068,0.020673
1237667254534668359,139.52734,22.46185,0.185764,3.750668E-5,20.198221,18.890093,0.596635,0.301609
1237674371830710547,130.73658,23.168921,0.223731,3.84246E-5,20.113489,18.909119,0.030495,0.017363
1237665098995400785,130.85547,23.062878,0.028864,5.432581E-6,17.911175,17.647726,0.016686,0.021138
1237664835391062182,130.81028,23.444256,0.041811,1.297668E-5,20.09355,19.568001,0.023804,0.020358
1237664835390931176,130.67435,23.218318,0.126487,1.523293E-5,19.956388,18.986727,0.022839,0.018209
1237664835391062207,130.84613,23.443522,0.151395,3.07989E-5,19.818796,18.659241,0.020902,0.016926
1237664874046292523,130.68476,23.535458,0.429525,1.283219E-4,21.7868,20.121929,0.069896,0.030125
1237664835391062291,130.97792,23.381545,0.151466,3.566886E-5,20.384459,19.239044,0.025864,0.019148
1237664835391062316,130.92505,23.481872,0.176464,3.197792E-5,19.831926,18.770689,0.020936,0.017139
1237664835390996686,130.72134,23.410815,0.119679,3.36833E-5,19.754309,18.75827,0.02358,0.016288
1237664874046357753,130.97996,23.563055,0.050777,1.15459E-5,18.896646,18.200432,0.043136,0.01643
1237664835390996618,130.74337,23.237423,0.112723,3.94698E-5,19.856604,18.89139,0.024017,0.016989
1237664834854060408,130.84953,22.993344,0.124589,1.147428E-5,20.603558,19.866989,0.032604,0.019745
1237664874046292670,130.72806,23.60794,0.397965,1.272912E-4,21.802816,20.008453,0.072266,0.022311
1237664874046292225,130.73549,23.528793,0.061348,1.513996E-5,17.953463,17.087469,0.028152,0.011119
1237664836464738613,130.36362,23.982807,0.109533,8.756349E-6,19.921618,19.317163,0.022742,0.017941
1237664874583032127,130.1942,23.856037,0.432147,1.077464E-4,22.09976,20.114033,0.079082,0.023172
1237664836464738619,130.37827,23.965297,0.109335,2.94943E-5,19.444042,18.479675,0.019979,0.013989
1237664874583097583,130.3607,23.837933,0.121686,1.218237E-5,19.930519,19.211063,0.022709,0.020068
1237664874583097544,130.36665,23.775175,0.069424,1.297133E-5,19.420021,18.73304,0.016594,0.010943
1237664874583097597,130.39664,23.808573,0.110895,3.149206E-5,19.354614,18.441635,0.016355,0.010006
1237664874583031960,130.17307,23.750965,0.077934,1.815189E-5,19.433569,18.613171,0.018665,0.012366
1237664874583031983,130.22492,23.730543,0.062758,9.416578E-6,19.010798,18.284504,0.017463,0.011581
1237664874583032089,130.20687,23.820331,0.427205,1.060108E-4,21.59306,19.75935,0.054631,0.018945
1237664874046161054,130.48568,23.293918,0.058915,7.171576E-6,19.270897,18.808411,0.024033,0.015813
1237664874046095678,130.38557,23.303013,0.109866,2.324154E-5,20.530693,19.587845,0.030509,0.02055
1237664874046161120,130.51239,23.385764,0.058808,8.415996E-6,19.982601,19.476475,0.028434,0.018907
1237664874046160916,130.43356,23.268424,0.121879,3.055651E-5,19.430759,18.407038,0.024414,0.014706
1237664874046095589,130.36176,23.245711,0.167592,4.088707E-5,19.859442,18.582024,0.025334,0.015649
1237664835390865585,130.48151,23.045172,0.125852,3.18306E-5,19.839506,18.68845,0.033583,0.018922
1237664874046226677,130.58904,23.519254,0.083082,2.558217E-5,19.328814,18.396242,0.022189,0.013422
1237664874046226695,130.64868,23.4904,0.114002,1.174036E-5,20.178602,19.428724,0.026696,0.017582
1237664835390931272,130.62632,23.326299,0.33504,6.085601E-5,21.480282,19.721411,0.045339,0.021436
1237664835390931149,130.61733,23.241427,0.110569,1.065347E-5,20.52866,19.854849,0.027619,0.02407
1237664874046226733,130.56579,23.368449,0.256809,4.863293E-5,20.53389,19.065582,0.030856,0.015987
1237664874046226607,130.52788,23.440263,0.083286,1.465388E-5,19.880934,19.015444,0.024894,0.015593
1237664836464607305,130.06282,23.917579,0.150311,3.472851E-5,20.578821,19.441408,0.036776,0.023551
1237664836464607293,130.06935,23.888288,0.062076,8.393394E-6,20.28027,19.911514,0.030078,0.020729
1237664836464607534,130.12731,23.850897,0.119459,2.790537E-5,19.552879,18.593689,0.026827,0.014572
1237664836464607540,130.05022,23.977469,0.06273,6.248531E-6,18.636595,18.126932,0.025471,0.013808
1237664836464607428,130.07087,23.806096,0.028213,6.466963E-6,19.323414,19.212917,0.026426,0.016262
1237664836464607496,130.08348,23.877337,0.062059,2.095711E-5,18.784235,17.903715,0.025622,0.01361
1237664836464607478,130.09056,23.843155,0.06173,7.217073E-6,20.058043,19.457451,0.028829,0.017665
1237664836464607411,130.03362,23.844458,0.062304,6.882909E-6,19.918468,19.502924,0.028005,0.017787
1237664874583031925,130.10544,23.792623,0.064075,8.34969E-6,19.791975,19.301098,0.0203,0.015405
1237664836464607529,130.07995,23.924829,0.061455,8.938985E-6,19.129288,18.513323,0.026042,0.014401
1237664836464607556,130.11765,23.870979,0.062346,2.001844E-5,18.797382,17.906687,0.025625,0.013607
1237664874583031838,130.14655,23.821047,0.063292,9.823367E-6,19.353937,18.642595,0.776587,1.447629
1237664874583032107,130.15206,23.735235,0.430575,1.161442E-4,21.964581,20.312668,0.074642,0.028735
1237664874582966588,130.06627,23.774291,0.151228,2.390546E-5,19.118828,18.045305,0.023656,0.011255
1237664836464607328,130.11194,23.890415,0.060966,1.90326E-5,18.849127,18.010935,0.025722,0.013841
1237664874046095581,130.30018,23.316141,0.334974,9.680768E-5,21.571001,19.747612,0.109637,0.053636
1237664835927605509,130.01813,23.367836,6.661323E-3,8.430896E-6,21.12295,20.762081,0.037817,0.036762
1237664874046095512,130.20793,23.322566,0.028296,1.023869E-5,18.917934,18.283411,0.022441,0.015111
1237664835927605388,130.06488,23.374914,0.024412,5.479734E-6,18.818501,18.614668,0.019451,0.018031
1237664835927605521,129.99927,23.413553,0.012445,1.781367E-5,20.087927,19.687218,0.023586,0.021589
1237664835927605517,130.01029,23.392397,0.084813,8.358928E-6,19.564117,18.830807,0.020599,0.018704
1237664835927736502,130.35014,23.472167,0.121379,9.400887E-6,19.826168,19.148853,0.023066,0.019314
1237664874582900890,129.80719,23.649399,0.11236,3.101561E-5,19.345993,18.259089,0.021628,0.011274
1237664835927670963,130.09461,23.539672,0.012057,7.775669E-6,17.557146,16.812176,0.016827,0.014459
1237664835927867696,130.54318,23.578265,0.16965,2.658371E-5,20.230295,19.144777,0.025417,0.01407
1237664835927671211,130.10638,23.521943,0.18785,3.436296E-5,19.860832,18.703238,0.020846,0.016013
1237664874582966347,130.07815,23.660841,0.083803,8.398624E-6,19.359137,18.897455,0.02571,0.021902
1237664835927736460,130.23056,23.539399,0.111683,2.821935E-5,20.054165,19.099672,0.024126,0.019114
1237664836464476426,129.75963,23.669599,0.112362,1.383074E-5,19.852694,18.981737,0.020413,0.020284
1237664874582900981,130.00136,23.554077,0.042715,1.685296E-5,18.539358,17.699934,0.020138,0.010397
1237664875119837353,129.89334,23.984892,0.084103,2.549551E-5,19.110392,18.136414,0.017839,0.011138
1237664875119771872,129.74291,23.998392,0.185361,3.413964E-5,19.494324,18.290995,0.036959,0.041623
1237664875119706188,129.60407,23.948661,0.051876,1.72194E-5,18.700687,17.752499,0.207564,0.127648
1237664836464476173,129.72813,23.710246,0.113719,3.386046E-5,19.774082,18.674656,0.027204,0.024945
1237664875119771877,129.76076,23.999025,0.112522,9.943472E-6,18.122871,17.19029,0.01377,0.012455
1237664875119771790,129.67673,23.913396,0.118851,1.089277E-5,19.3757,18.679354,0.016422,0.014421
1237664875119771799,129.67184,23.93201,0.118216,2.447307E-5,19.467651,18.435577,0.018897,0.015095
1237664875119771746,129.60735,23.969952,0.051876,1.387191E-5,17.93018,16.928385,0.013626,0.012333
1237664875119837318,129.86162,23.953367,0.052254,1.854381E-5,18.92108,17.799109,0.01745,0.010592
1237667212659523816,140.89767,23.49017,0.239615,7.104575E-5,20.801216,19.465881,0.02992,0.0226
1237667212659589272,141.04782,23.531861,0.190784,3.843986E-5,19.945757,18.861391,0.01996,0.016185
1237667212659654882,141.19944,23.669071,0.028064,6.780994E-6,20.250566,20.243408,0.034573,0.041232
1237667212659720413,141.27019,23.702269,0.211858,4.715293E-5,20.288439,19.00651,0.030096,0.016751
1237667255609131145,141.00871,23.674168,0.190654,1.372796E-5,20.562311,19.724487,0.027477,0.024446
1237667255609196762,141.1423,23.743594,0.214281,4.7745E-5,20.372852,19.066946,0.029995,0.022519
1237667111722352784,141.20209,23.87346,0.166105,4.099389E-5,19.878508,18.703802,0.025672,0.014121
1237667111722352903,141.28154,23.930831,0.37139,8.891527E-5,21.621429,19.791807,0.049148,0.020202
1237667111722352876,141.1801,23.878427,0.211764,5.229872E-5,20.466848,19.079578,0.029181,0.015406
1237667111722287248,141.0262,23.858103,0.082125,1.74397E-5,18.716053,17.988075,0.024012,0.018646
1237667111722418290,141.37385,23.885607,0.02851,7.518877E-6,19.189787,18.675337,0.022481,0.019565
1237667212659523765,140.82586,23.574084,0.073647,6.90279E-6,19.170261,18.939981,0.017779,0.020925
1237667255609000451,140.67502,23.576397,0.412313,1.208782E-4,22.340271,20.675613,0.085272,0.033019
1237667255609065570,140.78952,23.621119,0.067094,2.325608E-5,18.773996,18.267258,0.018773,0.020165
1237662503764033883,253.15885,23.865109,0.170881,4.783649E-5,20.396931,19.033396,0.025729,0.013989
1237662503764034116,253.10107,23.883953,0.047619,1.457597E-5,17.886774,16.990662,0.017381,0.010617
1237661465994527249,253.09759,23.790826,0.036558,9.522344E-6,20.55661,20.103624,0.029859,0.025395
1237662503764034063,253.08351,23.910305,0.047024,1.401485E-5,18.365091,17.447367,0.017664,0.010798
1237661465994526882,253.13632,23.819282,0.118267,2.557319E-5,19.071089,18.06134,0.232861,0.097089
1237661465994592594,253.06612,23.629774,0.034617,3.315095E-5,21.402746,20.926094,0.037611,0.035158
1237662474236133750,253.15743,23.986116,0.046989,3.099558E-5,19.507627,18.825974,0.019777,0.017141
1237661465994527350,253.17339,23.79088,0.057433,2.979532E-5,19.841436,19.168165,0.02102,0.01735
1237662474236133707,253.13721,23.996318,0.144649,2.978249E-5,19.358683,18.2764,0.016754,0.014508
1237661465994527445,253.1614,23.807432,0.362979,9.065484E-5,21.867596,20.074142,0.053177,0.022909
1237662503764165309,253.39788,23.662829,0.058585,1.150861E-5,20.280823,19.434456,0.022809,0.018396
1237662474236133916,253.2771,23.983699,0.045719,1.229356E-5,18.166601,17.459755,0.014656,0.013741
1237662474236264817,253.45868,23.802359,0.046009,1.674022E-5,19.847267,19.4625,0.028722,0.047051
1237662474236199264,253.23021,23.903884,0.057145,1.685003E-5,19.002304,18.226433,0.024399,0.0139
1237662474236264762,253.44136,23.840093,0.047035,1.238913E-5,18.038326,17.213163,0.018546,0.01476
1237662474236199266,253.297,23.96513,0.047593,1.691681E-5,18.488213,17.844166,0.023825,0.013441
1237662503764165103,253.31017,23.705757,0.191287,3.746359E-5,20.166212,18.958511,0.020648,0.014067
1237661465994592430,253.23413,23.646958,0.047676,2.336798E-5,19.964022,19.217772,0.021638,0.017241
1237662474236198944,253.27805,23.961419,0.055508,1.804652E-5,19.21961,18.474731,0.215454,0.182553
1237662474236133850,253.19077,23.93841,0.046905,1.535771E-5,18.572483,17.754385,0.015086,0.01395
1237661465994658184,253.34446,23.63375,0.093001,6.954241E-6,18.827963,18.44565,0.019327,0.028824
1237662503764099455,253.22767,23.835283,0.045938,1.433091E-5,18.325588,17.442163,0.016268,0.012837
1237662474236329992,253.43864,23.684561,0.054107,1.750076E-5,18.445505,17.606941,0.019692,0.014117
1237662503764165212,253.36828,23.690355,0.056563,9.831703E-6,19.913263,19.494602,0.020573,0.022071
1237662474236330581,253.58037,23.656741,0.057089,1.876584E-5,18.596453,17.749344,0.018621,0.012905
1237662474236330374,253.57986,23.746497,0.056803,1.781062E-5,18.786917,17.920687,0.018824,0.012993
1237662474236330343,253.55896,23.769426,0.139412,3.169085E-5,20.071318,19.044746,0.023192,0.015546
1237662474236330453,253.57378,23.708697,0.056867,2.213785E-5,19.030567,18.199102,0.019242,0.014067
1237665373331259641,235.25986,22.34792,0.08496,1.150421E-5,19.522375,18.713179,0.021694,0.016622
1237665536539361547,235.28609,22.401896,0.084295,1.503114E-5,18.440769,17.463453,0.016689,0.011249
1237665373331259453,235.25213,22.229492,0.130036,2.716724E-5,19.488302,18.348572,0.02173,0.016097
1237665373331194062,235.18528,22.317142,0.133878,2.333128E-5,19.357193,18.293819,0.018597,0.016129
1237665373331193963,235.10727,22.448722,0.144207,1.517949E-5,20.049015,19.279564,0.021641,0.018434
1237665373331259674,235.28906,22.338145,0.084294,3.671902E-5,19.444233,18.466822,0.021461,0.016271
1237665536002556087,235.28245,22.126104,0.042178,1.03937E-5,18.112383,17.427187,0.01296,0.015189
1237665536002556120,235.27441,22.093624,0.041485,5.737794E-6,19.664627,19.509859,0.034158,0.035367
1237665536002556719,235.28427,22.027203,0.471258,1.389647E-4,22.608433,21.18128,0.106743,0.044032
1237665536002490478,235.1517,22.146757,0.085303,8.609125E-6,20.149647,19.797466,0.942846,0.791278
1237665536002621826,235.47463,22.055682,0.042972,1.651836E-5,19.174494,18.426926,0.015314,0.017356
1237665373331325156,235.47586,22.261592,0.134257,3.119208E-5,19.373257,18.292263,0.017799,0.015252
1237665373331325014,235.4526,22.249208,0.043722,1.422201E-5,18.566048,17.71328,0.034727,0.022834
1237665373331325139,235.43962,22.21707,0.07277,1.778968E-5,18.737532,17.815895,0.016437,0.014819
1237665373331325181,235.43509,22.118801,0.096534,1.521692E-5,19.481369,18.526373,0.018123,0.015578
1237665373331259499,235.37029,22.30299,0.040856,2.865411E-5,19.70266,19.087013,0.022545,0.018461
1237665536539492623,235.57258,22.31177,0.132849,3.390049E-5,19.950508,18.901346,0.019887,0.016597
1237665536002621477,235.31775,22.019365,0.036291,7.74973E-6,18.01988,17.662853,0.013501,0.016581
1237665536539492520,235.5062,22.30827,0.130352,2.933827E-5,19.613346,18.547407,0.017885,0.015636
1237665536002621877,235.40944,22.053196,0.284976,5.046084E-5,20.8951,19.296595,0.030202,0.021008
1237665373331325426,235.35128,22.191612,0.469339,9.239077E-5,22.221891,20.486097,0.078389,0.030668
1237665373331521788,235.87481,22.030306,0.347985,8.307504E-5,21.800997,20.106798,0.058931,0.024084
1237665373331456327,235.76845,22.03788,0.134787,1.099596E-5,20.045589,19.371038,0.027748,0.019558
1237665373331521746,235.91643,22.039803,0.268072,5.445747E-5,20.20891,18.994518,0.025816,0.018368
1237665536539623665,235.77879,22.188872,0.040999,1.472126E-5,20.580482,20.075096,0.0255,0.024582
1237665373331456217,235.6539,22.046892,0.134619,1.948935E-5,18.597242,17.749371,0.02432,0.016399
1237662641199251633,250.96911,22.102834,0.236385,4.670201E-5,20.391397,19.034145,0.033181,0.021452
1237662667501666740,251.06065,22.091832,0.290826,1.303264E-5,20.319929,19.528128,0.022641,0.015872
1237661463310172534,251.44276,22.183629,0.055887,1.805038E-5,18.552,17.861954,0.015515,0.013782
1237661463310172635,251.57392,22.210883,0.132119,3.655432E-5,19.823935,18.812332,0.018894,0.015124
1237661463310172615,251.59218,22.250224,0.132193,3.216057E-5,19.826954,18.808134,0.018933,0.015092
1237661463310303441,251.71282,22.060507,0.155738,1.234062E-5,20.427319,19.72794,0.025444,0.018433
1237661463310172561,251.55445,22.250637,0.035117,1.381913E-5,18.434563,17.647573,0.015351,0.013601
1237662667501797765,251.42162,22.000206,0.152829,1.529952E-5,19.275465,18.553711,0.012892,0.012001
1237661463310238640,251.55921,22.089945,0.327122,5.180672E-5,22.865608,21.186705,0.121634,0.042963
1237667252925104229,142.46197,22.040325,0.191503,1.493635E-5,19.965528,19.121819,0.026416,0.021128
1237667253461581981,141.38823,22.170539,0.150807,1.702764E-5,19.94908,18.964228,0.023453,0.022727
1237667253461647503,141.57219,22.087321,0.394918,1.615632E-4,22.239769,20.360449,0.091333,0.044234
1237667210512105628,141.62291,22.062904,0.026157,1.002229E-5,20.015585,19.949144,0.030211,0.025925
1237667253461450800,141.07674,22.057469,0.033925,1.223984E-5,20.560995,20.111887,0.03326,0.02408
1237667253461516397,141.21526,22.076746,0.12587,7.585306E-6,19.121153,18.496557,0.025301,0.016038
1237667211048779997,141.07942,22.14325,0.032322,1.237599E-5,18.381762,17.714918,0.015972,0.015596
1237667253461516403,141.18333,22.156733,0.189326,5.407189E-5,19.908031,18.687597,0.027487,0.016323
1237667253461516424,141.20361,22.150412,0.031632,1.724276E-5,19.070166,18.481903,0.025212,0.016028
1237667253461385433,141.01805,22.020687,0.187741,3.274891E-5,20.032022,18.884867,0.026594,0.019433
1237667211048714494,140.85832,22.101223,0.034301,2.546345E-5,20.466198,19.978739,0.041449,0.041457
1237667211048714487,140.84974,22.118697,0.031727,1.863252E-5,19.988228,19.509224,0.019909,0.019452
1237667211048714536,140.89659,22.17388,0.030692,2.554065E-5,19.569593,19.026115,0.017769,0.017261
1237667211048714533,140.91339,22.117354,0.032773,3.038561E-5,19.924137,19.29302,0.019441,0.018313
1237667253461385462,141.01888,22.09047,0.18565,3.654269E-5,20.17976,19.022652,0.027464,0.019697
1237667211048648791,140.70611,22.080093,0.02596,5.027199E-6,20.271452,20.114292,0.02386,0.02983
1237667211048648806,140.75717,22.053945,0.196887,3.419546E-5,20.057043,18.911484,0.022132,0.024034
1237667211048714460,140.7798,22.169848,0.03264,2.408199E-5,19.489288,18.950638,0.017465,0.016998
1237667211048583275,140.5418,22.003746,0.034559,6.672179E-6,19.622168,19.347006,0.022328,0.01946
1237667211048517876,140.4644,22.035636,0.082845,1.164885E-5,20.316065,19.880808,0.024782,0.019794
1237667253998059749,140.46583,22.146666,0.034063,5.699071E-6,19.779829,19.370975,0.028415,0.021587
1237667253998059665,140.32974,22.132512,0.034647,1.279378E-5,18.158892,17.340965,0.02606,0.018411
1237667253998059705,140.41081,22.127758,0.158338,3.579335E-5,20.271833,19.158363,0.030302,0.020757
1237667253997928611,140.02474,22.126954,0.1495,2.319292E-5,19.510715,18.421547,0.02831,0.021259
1237667253997928716,140.14222,22.113401,0.034455,1.360927E-5,20.610233,20.17362,0.033741,0.028648
1237667212658541025,138.5489,22.654997,0.026512,4.093833E-5,21.208855,21.049698,0.044565,0.042711
1237667212658475157,138.51964,22.582791,0.079287,5.804729E-6,19.683586,19.48542,0.021652,0.019507
1237667111721107586,138.35743,22.76814,0.102748,7.666476E-6,20.576674,20.193241,0.075376,0.164873
1237667212658540684,138.51034,22.751819,0.114053,2.794982E-5,19.533421,18.689875,0.030913,0.015126
1237667111721107605,138.37349,22.78698,0.08727,6.351267E-6,19.83042,19.391254,0.024643,0.023746
1237667212658540678,138.53397,22.67951,0.102303,8.986951E-6,18.553347,18.129618,0.029683,0.014138
1237667255071146098,138.49729,22.416392,0.126978,1.684462E-5,19.748219,18.961349,0.022408,0.014107
1237667212658540743,138.57789,22.748165,0.126564,1.15126E-5,20.044355,19.561911,0.03257,0.018766
1237667255071080723,138.41888,22.348589,0.186318,2.569206E-5,19.999634,18.878656,0.023692,0.01736
1237667111721107613,138.34512,22.865817,0.036447,1.913314E-5,19.387012,18.683823,0.023595,0.022131
1237667111720583330,137.12496,22.319647,0.107658,1.519666E-5,19.146269,18.170866,0.016535,0.020258
1237667141791842644,136.91201,22.478253,0.284716,8.232E-5,21.344772,19.845482,0.04784,0.025265
1237667141791973618,137.15923,22.59761,0.57516,5.262097E-5,21.548584,20.684811,0.057864,0.039967
1237667141791908125,137.10664,22.579819,0.195044,4.025109E-5,20.298557,19.106398,0.027824,0.021534
